# Title: original
name,top1 class,top1 logit,top2 class,top2 logit,top3 class,top3 logit,top4 class,top4 logit,top5 class,top5 logit
14_3.png,14-butterfly,0.8449254035949707,57-pear,0.045712631195783615,9-bottle,0.045001525431871414,41-lawn_mower,0.019325925037264824,86-telephone,0.008459091186523438
14_4.png,14-butterfly,0.7279236316680908,83-sweet_pepper,0.17143888771533966,57-pear,0.01713677868247032,92-tulip,0.007565401494503021,18-caterpillar,0.007348995190113783
15_0.png,22-clock,0.1303602159023285,78-snake,0.1287878006696701,63-porcupine,0.11529964208602905,15-camel,0.08220251649618149,31-elephant,0.04419523850083351
15_1.png,3-bear,0.40572303533554077,15-camel,0.25043216347694397,72-seal,0.03888704255223274,30-dolphin,0.03779514878988266,21-chimpanzee,0.03744935244321823
15_2.png,31-elephant,0.5604032874107361,15-camel,0.31217068433761597,19-cattle,0.03919222950935364,96-willow_tree,0.015468047000467777,38-kangaroo,0.00980069674551487
15_3.png,15-camel,0.9947031736373901,89-tractor,0.0005485896253958344,19-cattle,0.0005143219605088234,31-elephant,0.0003817479591816664,57-pear,0.00035527744330465794
15_4.png,15-camel,0.7578238248825073,72-seal,0.15326480567455292,16-can,0.020431630313396454,55-otter,0.013224497437477112,3-bear,0.008810389786958694
16_0.png,87-television,0.19556015729904175,94-wardrobe,0.1278330683708191,40-lamp,0.1107124537229538,23-cloud,0.08914224058389664,71-sea,0.0622880682349205
16_1.png,16-can,0.9855409860610962,0-apple,0.004350925795733929,22-clock,0.00194258033297956,83-sweet_pepper,0.0014335887972265482,28-cup,0.0008676187717355788
16_2.png,16-can,0.9657821655273438,10-bowl,0.016164813190698624,61-plate,0.0032803260255604982,76-skyscraper,0.00240263226442039,28-cup,0.002305062487721443
16_3.png,9-bottle,0.3955566883087158,16-can,0.3835953176021576,76-skyscraper,0.05290038883686066,23-cloud,0.03749973326921463,39-keyboard,0.02682720683515072
16_4.png,16-can,0.787800669670105,94-wardrobe,0.19766367971897125,0-apple,0.006551237776875496,83-sweet_pepper,0.0013380403397604823,53-orange,0.0010182016994804144
17_0.png,17-castle,0.9835032820701599,37-house,0.010012459009885788,76-skyscraper,0.0027330024167895317,81-streetcar,0.0010011364938691258,56-palm_tree,0.0003912384563591331
17_1.png,17-castle,0.9966802597045898,76-skyscraper,0.0017119231633841991,37-house,0.0006018794374540448,81-streetcar,0.00022014000569470227,90-train,0.00017069230671040714
17_2.png,17-castle,0.9022382497787476,76-skyscraper,0.09471742808818817,37-house,0.0008903336711227894,12-bridge,0.0005620521842502058,96-willow_tree,0.00044101045932620764
17_3.png,17-castle,0.9584460258483887,37-house,0.008340243250131607,76-skyscraper,0.0056106895208358765,66-raccoon,0.005284436978399754,29-dinosaur,0.005034059751778841
17_4.png,17-castle,0.9986250400543213,37-house,0.00027446087915450335,12-bridge,0.00019604992121458054,76-skyscraper,0.0001345063792541623,90-train,7.94240040704608e-05
18_0.png,18-caterpillar,0.633628249168396,78-snake,0.13377651572227478,4-beaver,0.06904947012662888,26-crab,0.036958687007427216,88-tiger,0.015052279457449913
18_1.png,18-caterpillar,0.625110387802124,1-aquarium_fish,0.12631680071353912,83-sweet_pepper,0.07844685763120651,82-sunflower,0.015414847992360592,57-pear,0.015379746444523335
18_2.png,18-caterpillar,0.8785567283630371,76-skyscraper,0.07227528095245361,16-can,0.01615808717906475,30-dolphin,0.0037151947617530823,7-beetle,0.0017756478628143668
18_3.png,78-snake,0.13548700511455536,18-caterpillar,0.11153630912303925,75-skunk,0.0702730268239975,99-worm,0.06963187456130981,51-mushroom,0.0650579109787941
18_4.png,18-caterpillar,0.9677296876907349,57-pear,0.005510866641998291,39-keyboard,0.003322209697216749,78-snake,0.0027956203557550907,1-aquarium_fish,0.0026769060641527176
19_0.png,19-cattle,0.5966781973838806,31-elephant,0.31091734766960144,15-camel,0.03273266181349754,3-bear,0.011384809389710426,37-house,0.005579154938459396
19_1.png,31-elephant,0.22338330745697021,19-cattle,0.1939401924610138,75-skunk,0.19267261028289795,7-beetle,0.05990039184689522,79-spider,0.0374436154961586
19_2.png,19-cattle,0.7517009973526001,43-lion,0.04691455513238907,82-sunflower,0.031623538583517075,96-willow_tree,0.0178042184561491,31-elephant,0.017129220068454742
19_3.png,19-cattle,0.264583557844162,71-sea,0.12292076647281647,31-elephant,0.09379322826862335,73-shark,0.07007668912410736,95-whale,0.06334463506937027
19_4.png,19-cattle,0.8129175901412964,31-elephant,0.04308658838272095,15-camel,0.031131979078054428,68-road,0.02354976162314415,60-plain,0.02156546153128147
1_0.png,1-aquarium_fish,0.9180737733840942,82-sunflower,0.03528658300638199,62-poppy,0.014258651994168758,70-rose,0.010668117552995682,53-orange,0.003074697684496641
1_1.png,1-aquarium_fish,0.9942160844802856,73-shark,0.000621930172201246,58-pickup_truck,0.0005890197935514152,39-keyboard,0.00047461126814596355,76-skyscraper,0.0003396389074623585
1_2.png,1-aquarium_fish,0.5906343460083008,73-shark,0.12146781384944916,67-ray,0.10210143029689789,32-flatfish,0.06070581078529358,93-turtle,0.0356978103518486
1_3.png,1-aquarium_fish,0.8141528367996216,18-caterpillar,0.07279673218727112,83-sweet_pepper,0.02919676899909973,14-butterfly,0.01700342819094658,91-trout,0.007363098673522472
1_4.png,1-aquarium_fish,0.8436694145202637,34-fox,0.07711581140756607,51-mushroom,0.019885443150997162,91-trout,0.014342243783175945,36-hamster,0.010671126656234264
20_0.png,20-chair,0.5683798789978027,9-bottle,0.29210028052330017,16-can,0.06678275018930435,94-wardrobe,0.045357149094343185,87-television,0.00740098999813199
20_1.png,20-chair,0.9524230360984802,74-shrew,0.026554688811302185,26-crab,0.0027656627353280783,63-porcupine,0.002421924378722906,44-lizard,0.0023724182974547148
20_2.png,20-chair,0.9977887272834778,24-cockroach,0.00021961258607916534,28-cup,0.000158309267135337,16-can,0.00014665693743154407,23-cloud,0.00012684239482041448
20_3.png,20-chair,0.9887781143188477,25-couch,0.0028633922338485718,5-bed,0.0016507648397237062,84-table,0.0013677424285560846,24-cockroach,0.001230951165780425
20_4.png,20-chair,0.7442862391471863,15-camel,0.16990748047828674,19-cattle,0.03506867215037346,29-dinosaur,0.010788703337311745,84-table,0.009652518667280674
21_0.png,21-chimpanzee,0.9625605940818787,3-bear,0.007313366048038006,78-snake,0.004912261851131916,66-raccoon,0.0020278459414839745,86-telephone,0.0017050141468644142
21_1.png,21-chimpanzee,0.7532643675804138,73-shark,0.07497186213731766,30-dolphin,0.07362984120845795,95-whale,0.02221093513071537,78-snake,0.011146504431962967
21_2.png,21-chimpanzee,0.7967166900634766,30-dolphin,0.05146227777004242,83-sweet_pepper,0.01859332248568535,0-apple,0.017872659489512444,3-bear,0.017623871564865112
21_3.png,21-chimpanzee,0.9901343584060669,3-bear,0.0015980061143636703,31-elephant,0.0005870455643162131,49-mountain,0.0004621845146175474,24-cockroach,0.00043515284778550267
21_4.png,21-chimpanzee,0.6562197804450989,3-bear,0.11153778433799744,98-woman,0.02740258350968361,4-beaver,0.026770271360874176,38-kangaroo,0.023231368511915207
22_0.png,22-clock,0.9928991794586182,61-plate,0.0032645221799612045,10-bowl,0.0011706342920660973,30-dolphin,0.00023436214542016387,95-whale,0.00023167837935034186
22_1.png,22-clock,0.9879027605056763,87-television,0.005740439519286156,16-can,0.0031316655222326517,73-shark,0.0006969106616452336,94-wardrobe,0.00024339879746548831
22_2.png,67-ray,0.5540292263031006,32-flatfish,0.06839314103126526,18-caterpillar,0.041780997067689896,61-plate,0.03105849027633667,42-leopard,0.021788913756608963
22_3.png,22-clock,0.8990060687065125,10-bowl,0.0645146444439888,16-can,0.009224658831954002,61-plate,0.0042051393538713455,57-pear,0.004104546271264553
22_4.png,22-clock,0.9327507019042969,16-can,0.014931182377040386,61-plate,0.012184816412627697,0-apple,0.01193611603230238,10-bowl,0.00982777588069439
23_0.png,23-cloud,0.8855204582214355,71-sea,0.09271225333213806,60-plain,0.009990067221224308,49-mountain,0.0035984618589282036,69-rocket,0.0029203305020928383
23_1.png,23-cloud,0.8468563556671143,71-sea,0.023798801004886627,30-dolphin,0.018384097144007683,39-keyboard,0.015085180290043354,72-seal,0.00996013730764389
23_2.png,23-cloud,0.7790505886077881,71-sea,0.15591464936733246,60-plain,0.02767149731516838,68-road,0.005155269987881184,49-mountain,0.004204247146844864
23_3.png,23-cloud,0.9267493486404419,71-sea,0.01581224426627159,27-crocodile,0.009012357331812382,36-hamster,0.006272273603826761,69-rocket,0.004035869147628546
23_4.png,73-shark,0.2153255045413971,95-whale,0.192304328083992,30-dolphin,0.17654423415660858,23-cloud,0.09085926413536072,93-turtle,0.08539532124996185
24_0.png,24-cockroach,0.8405826091766357,7-beetle,0.09623382985591888,39-keyboard,0.008007759228348732,50-mouse,0.007206386886537075,79-spider,0.003971605096012354
24_1.png,67-ray,0.3083302974700928,24-cockroach,0.2855866551399231,7-beetle,0.10954486578702927,55-otter,0.0795389711856842,72-seal,0.0705208033323288
24_2.png,24-cockroach,0.993624210357666,6-bee,0.0010532878804951906,7-beetle,0.0010362102184444666,95-whale,0.0004508027632255107,41-lawn_mower,0.0003595598682295531
24_3.png,24-cockroach,0.9869941473007202,7-beetle,0.008303435519337654,79-spider,0.0010048673721030354,45-lobster,0.00030824344139546156,26-crab,0.00028682101401500404
24_4.png,24-cockroach,0.9662185907363892,7-beetle,0.026213286444544792,41-lawn_mower,0.0018224231898784637,85-tank,0.0006327754817903042,6-bee,0.0005129837663844228
25_0.png,25-couch,0.8028067946434021,5-bed,0.11885843425989151,10-bowl,0.01326513197273016,20-chair,0.008135166019201279,94-wardrobe,0.007476097904145718
25_1.png,25-couch,0.5325237512588501,83-sweet_pepper,0.288804292678833,20-chair,0.07007642090320587,62-poppy,0.020805422216653824,5-bed,0.014754977077245712
25_2.png,83-sweet_pepper,0.18672016263008118,19-cattle,0.1493179351091385,25-couch,0.14592725038528442,0-apple,0.10059444606304169,94-wardrobe,0.08715830743312836
25_3.png,25-couch,0.9547437429428101,5-bed,0.015993181616067886,94-wardrobe,0.013313335366547108,20-chair,0.006358536891639233,84-table,0.0017321575433015823
25_4.png,87-television,0.3861536979675293,25-couch,0.3656073212623596,94-wardrobe,0.08823661506175995,5-bed,0.06254469603300095,37-house,0.03343470022082329
26_0.png,26-crab,0.7574777603149414,93-turtle,0.09457045048475266,32-flatfish,0.06925371289253235,27-crocodile,0.0189647376537323,22-clock,0.005695790983736515
26_1.png,26-crab,0.8398555517196655,4-beaver,0.035881705582141876,0-apple,0.03159906342625618,83-sweet_pepper,0.010578980669379234,78-snake,0.008513731881976128
26_2.png,50-mouse,0.08555848151445389,55-otter,0.07389387488365173,6-bee,0.07290918380022049,26-crab,0.07283942401409149,80-squirrel,0.06522185355424881
26_3.png,26-crab,0.44490259885787964,64-possum,0.3785320520401001,78-snake,0.07273969799280167,36-hamster,0.01846281625330448,50-mouse,0.011348332278430462
26_4.png,63-porcupine,0.31975865364074707,44-lizard,0.15730109810829163,50-mouse,0.1523577868938446,36-hamster,0.05988596752285957,7-beetle,0.04208231344819069
27_0.png,53-orange,0.19858652353286743,27-crocodile,0.12636692821979523,44-lizard,0.12146935611963272,23-cloud,0.1033586785197258,43-lion,0.039884988218545914
27_1.png,27-crocodile,0.21211834251880646,78-snake,0.12774202227592468,35-girl,0.10843880474567413,21-chimpanzee,0.07373879849910736,26-crab,0.03779437765479088
27_2.png,27-crocodile,0.28085076808929443,75-skunk,0.15595346689224243,66-raccoon,0.10891611874103546,90-train,0.08002885431051254,7-beetle,0.06822764873504639
27_3.png,30-dolphin,0.15108361840248108,66-raccoon,0.13969913125038147,38-kangaroo,0.13806487619876862,48-motorcycle,0.09728794544935226,27-crocodile,0.0830993801355362
27_4.png,27-crocodile,0.2701118588447571,74-shrew,0.13898305594921112,38-kangaroo,0.09516634047031403,44-lizard,0.05401866137981415,64-possum,0.048959698528051376
28_0.png,28-cup,0.9899751543998718,10-bowl,0.008563229814171791,16-can,0.000294475321425125,23-cloud,0.00019206016440875828,61-plate,0.00012630675337277353
28_1.png,28-cup,0.7157183289527893,11-boy,0.09912007302045822,92-tulip,0.027824513614177704,35-girl,0.018517404794692993,2-baby,0.01175013929605484
28_2.png,28-cup,0.768047571182251,94-wardrobe,0.1533937156200409,76-skyscraper,0.022246692329645157,40-lamp,0.017386553809046745,16-can,0.008979386650025845
28_3.png,28-cup,0.968930721282959,69-rocket,0.007342386059463024,73-shark,0.0049043442122638226,95-whale,0.004581821616739035,23-cloud,0.004274016711860895
28_4.png,28-cup,0.436178982257843,94-wardrobe,0.2821151614189148,16-can,0.1880660206079483,69-rocket,0.026170022785663605,9-bottle,0.008024677634239197
29_0.png,29-dinosaur,0.6457453966140747,53-orange,0.12287570536136627,44-lizard,0.0603180006146431,99-worm,0.054860565811395645,62-poppy,0.025149261578917503
29_1.png,29-dinosaur,0.9988154768943787,31-elephant,0.0001862287026597187,0-apple,0.00011116841778857633,57-pear,9.542663610773161e-05,1-aquarium_fish,5.494511788128875e-05
29_2.png,29-dinosaur,0.5144698619842529,31-elephant,0.19039945304393768,8-bicycle,0.05607997998595238,56-palm_tree,0.05239720642566681,96-willow_tree,0.04573097452521324
29_3.png,29-dinosaur,0.5584489107131958,31-elephant,0.18372967839241028,3-bear,0.05665383115410805,66-raccoon,0.025497647002339363,63-porcupine,0.016273828223347664
29_4.png,29-dinosaur,0.1917119324207306,34-fox,0.10807496309280396,87-television,0.07050062716007233,66-raccoon,0.04366423189640045,50-mouse,0.03569692000746727
2_0.png,2-baby,0.6827987432479858,36-hamster,0.18385833501815796,53-orange,0.045006558299064636,1-aquarium_fish,0.03592484071850777,32-flatfish,0.008364740759134293
2_1.png,2-baby,0.8170525431632996,0-apple,0.15610969066619873,35-girl,0.006795098073780537,83-sweet_pepper,0.003429748583585024,57-pear,0.002395924646407366
2_2.png,2-baby,0.49689748883247375,83-sweet_pepper,0.20440411567687988,62-poppy,0.05481545254588127,11-boy,0.03835546225309372,39-keyboard,0.03799237683415413
2_3.png,2-baby,0.8271163105964661,11-boy,0.12955671548843384,35-girl,0.017931848764419556,98-woman,0.012383912689983845,46-man,0.006799765862524509
2_4.png,2-baby,0.757055401802063,0-apple,0.18772637844085693,57-pear,0.01885225810110569,53-orange,0.01692112721502781,83-sweet_pepper,0.0037684289272874594
30_0.png,30-dolphin,0.2840171456336975,73-shark,0.2522011697292328,27-crocodile,0.20498886704444885,55-otter,0.06006157398223877,67-ray,0.0544605553150177
30_1.png,30-dolphin,0.988823652267456,39-keyboard,0.0019166723359376192,95-whale,0.0013894386356696486,99-worm,0.0009826630121096969,18-caterpillar,0.0008642984903417528
30_2.png,30-dolphin,0.6421015858650208,95-whale,0.25101351737976074,73-shark,0.0951518714427948,67-ray,0.0017398700583726168,23-cloud,0.001034619053825736
30_3.png,30-dolphin,0.7534975409507751,95-whale,0.23647263646125793,73-shark,0.0032512391917407513,93-turtle,0.0016232384368777275,67-ray,0.000715831876732409
30_4.png,73-shark,0.46036142110824585,95-whale,0.27096569538116455,30-dolphin,0.058138035237789154,23-cloud,0.057402513921260834,67-ray,0.04580850154161453
31_0.png,31-elephant,0.9933435916900635,15-camel,0.0014426137786358595,19-cattle,0.0010292474180459976,38-kangaroo,0.0005014776834286749,3-bear,0.0003284272679593414
31_1.png,31-elephant,0.4445325434207916,95-whale,0.16633346676826477,49-mountain,0.12923267483711243,71-sea,0.11211007088422775,73-shark,0.016844503581523895
31_2.png,31-elephant,0.8750178813934326,38-kangaroo,0.01052724476903677,3-bear,0.00886438600718975,18-caterpillar,0.008671777322888374,65-rabbit,0.008357644081115723
31_3.png,31-elephant,0.5487183928489685,19-cattle,0.25236719846725464,60-plain,0.07533460855484009,15-camel,0.045718684792518616,38-kangaroo,0.029201067984104156
31_4.png,31-elephant,0.6405227184295654,29-dinosaur,0.06221849471330643,15-camel,0.053298406302928925,6-bee,0.037876974791288376,3-bear,0.02481381967663765
32_0.png,32-flatfish,0.8174593448638916,65-rabbit,0.08436384797096252,36-hamster,0.02020217292010784,98-woman,0.01602064073085785,95-whale,0.008712222799658775
32_1.png,32-flatfish,0.43062740564346313,21-chimpanzee,0.11346838623285294,56-palm_tree,0.07500070333480835,2-baby,0.045564599335193634,30-dolphin,0.028744392096996307
32_2.png,32-flatfish,0.727028489112854,78-snake,0.09181081503629684,36-hamster,0.04453391209244728,99-worm,0.013574010692536831,0-apple,0.011823395267128944
32_3.png,32-flatfish,0.824202835559845,63-porcupine,0.12495741248130798,57-pear,0.005945721175521612,59-pine_tree,0.005893633235245943,47-maple_tree,0.005490141920745373
32_4.png,32-flatfish,0.371603786945343,82-sunflower,0.34516629576683044,53-orange,0.07212004065513611,96-willow_tree,0.056902334094047546,36-hamster,0.030973240733146667
33_0.png,33-forest,0.46952909231185913,99-worm,0.06737568974494934,59-pine_tree,0.054289497435092926,48-motorcycle,0.03948570415377617,78-snake,0.02392057329416275
33_1.png,33-forest,0.5225666761398315,96-willow_tree,0.12844285368919373,31-elephant,0.04102681949734688,76-skyscraper,0.03178941458463669,67-ray,0.025698982179164886
33_2.png,33-forest,0.6749756336212158,94-wardrobe,0.07774288952350616,83-sweet_pepper,0.043646667152643204,16-can,0.01725739985704422,35-girl,0.011334680020809174
33_3.png,33-forest,0.5546896457672119,63-porcupine,0.050908055156469345,64-possum,0.040031179785728455,50-mouse,0.03527716174721718,78-snake,0.03067353367805481
33_4.png,49-mountain,0.29928383231163025,90-train,0.10660476982593536,12-bridge,0.10652430355548859,71-sea,0.07047346979379654,37-house,0.06130238622426987
34_0.png,34-fox,0.8857558965682983,36-hamster,0.0535622164607048,50-mouse,0.012150340713560581,64-possum,0.007635610643774271,73-shark,0.005160986445844173
34_1.png,34-fox,0.8271254897117615,42-leopard,0.06350365281105042,3-bear,0.05120266601443291,5-bed,0.013495763763785362,88-tiger,0.007837207056581974
34_2.png,34-fox,0.6680079102516174,80-squirrel,0.05823007598519325,29-dinosaur,0.025864144787192345,3-bear,0.025243567302823067,38-kangaroo,0.020836956799030304
34_3.png,34-fox,0.8306453227996826,97-wolf,0.11181530356407166,3-bear,0.021274086087942123,63-porcupine,0.011924094520509243,42-leopard,0.003015068592503667
34_4.png,34-fox,0.7860395312309265,43-lion,0.0858343169093132,50-mouse,0.026172729209065437,66-raccoon,0.02143070660531521,42-leopard,0.018671035766601562
35_0.png,35-girl,0.4318397045135498,98-woman,0.1660768836736679,68-road,0.07618390023708344,2-baby,0.04952410236001015,11-boy,0.04544639214873314
35_1.png,35-girl,0.5041599869728088,11-boy,0.17966923117637634,46-man,0.08607660233974457,98-woman,0.07284392416477203,31-elephant,0.05078277364373207
35_2.png,35-girl,0.8098680973052979,98-woman,0.06467632949352264,9-bottle,0.043192919343709946,2-baby,0.03104761242866516,70-rose,0.0059657287783920765
35_3.png,35-girl,0.9523085355758667,98-woman,0.03397900611162186,22-clock,0.004747525788843632,36-hamster,0.0013431324623525143,64-possum,0.0010644656140357256
35_4.png,35-girl,0.607795000076294,11-boy,0.268791139125824,2-baby,0.07016091048717499,98-woman,0.03698126971721649,46-man,0.006219648756086826
36_0.png,50-mouse,0.5145885944366455,36-hamster,0.3090735971927643,74-shrew,0.043393198400735855,64-possum,0.038088250905275345,97-wolf,0.010587252676486969
36_1.png,36-hamster,0.2333092987537384,23-cloud,0.1872270703315735,55-otter,0.1307392567396164,28-cup,0.10692350566387177,27-crocodile,0.0714426264166832
36_2.png,36-hamster,0.38572627305984497,65-rabbit,0.13090240955352783,38-kangaroo,0.12886086106300354,43-lion,0.05712347477674484,50-mouse,0.05693449452519417
36_3.png,36-hamster,0.9763714075088501,50-mouse,0.009253748692572117,64-possum,0.0013762239832431078,72-seal,0.001096313470043242,34-fox,0.0010544033721089363
36_4.png,36-hamster,0.9034791588783264,50-mouse,0.04335814714431763,64-possum,0.008005699142813683,75-skunk,0.004228365141898394,63-porcupine,0.003212233306840062
37_0.png,37-house,0.5280134081840515,81-streetcar,0.23812255263328552,17-castle,0.14687305688858032,90-train,0.047004152089357376,95-whale,0.009547938592731953
37_1.png,90-train,0.5822048187255859,81-streetcar,0.22003978490829468,37-house,0.061851393431425095,85-tank,0.020734157413244247,58-pickup_truck,0.017528638243675232
37_2.png,37-house,0.7421516180038452,90-train,0.14459483325481415,75-skunk,0.04440495744347572,81-streetcar,0.007319534197449684,17-castle,0.006132993847131729
37_3.png,37-house,0.9957377314567566,81-streetcar,0.001843281090259552,17-castle,0.0006387619068846107,12-bridge,0.00041132059413939714,90-train,0.00021153801935724914
37_4.png,37-house,0.9535744190216064,81-streetcar,0.02423550933599472,90-train,0.008538676425814629,56-palm_tree,0.0065434579737484455,46-man,0.0014402796514332294
38_0.png,38-kangaroo,0.7947915196418762,65-rabbit,0.058025456964969635,64-possum,0.028755027800798416,50-mouse,0.021536771208047867,63-porcupine,0.01128409244120121
38_1.png,38-kangaroo,0.9934053421020508,97-wolf,0.0015861435094848275,75-skunk,0.0005068017635494471,66-raccoon,0.00046586530515924096,65-rabbit,0.00044574710773304105
38_2.png,38-kangaroo,0.4372286796569824,30-dolphin,0.1951354593038559,73-shark,0.09676355868577957,64-possum,0.04931957274675369,72-seal,0.02289694920182228
38_3.png,38-kangaroo,0.9726228713989258,65-rabbit,0.006118773482739925,34-fox,0.0030038943514227867,53-orange,0.002361633814871311,9-bottle,0.0019888493698090315
38_4.png,38-kangaroo,0.9817158579826355,74-shrew,0.0034415910486131907,65-rabbit,0.002351147821173072,4-beaver,0.001716917846351862,55-otter,0.0016352561069652438
39_0.png,39-keyboard,0.9605917930603027,30-dolphin,0.012521480210125446,95-whale,0.004496818874031305,67-ray,0.004478677175939083,73-shark,0.002013757359236479
39_1.png,39-keyboard,0.9582774639129639,76-skyscraper,0.006865906063467264,40-lamp,0.00642421655356884,86-telephone,0.0052749658934772015,24-cockroach,0.0015371611807495356
39_2.png,39-keyboard,0.9270728826522827,86-telephone,0.025909939780831337,76-skyscraper,0.02193540520966053,40-lamp,0.003852634225040674,68-road,0.00245688296854496
39_3.png,39-keyboard,0.9375662207603455,36-hamster,0.007337948307394981,78-snake,0.006023986265063286,86-telephone,0.004428313113749027,72-seal,0.0030281248036772013
39_4.png,39-keyboard,0.878494381904602,86-telephone,0.011502308771014214,32-flatfish,0.005258189979940653,58-pickup_truck,0.0040271528996527195,41-lawn_mower,0.0038565301802009344
3_0.png,38-kangaroo,0.4296224117279053,19-cattle,0.18950840830802917,31-elephant,0.0938258096575737,51-mushroom,0.06745782494544983,3-bear,0.061531711369752884
3_1.png,3-bear,0.4078204929828644,66-raccoon,0.10579738765954971,75-skunk,0.08144544064998627,31-elephant,0.05239927023649216,21-chimpanzee,0.04683821648359299
3_2.png,3-bear,0.40044307708740234,63-porcupine,0.12766216695308685,14-butterfly,0.078984335064888,7-beetle,0.06399233639240265,21-chimpanzee,0.03416247293353081
3_3.png,3-bear,0.37439626455307007,55-otter,0.27715691924095154,72-seal,0.23619374632835388,4-beaver,0.018552836030721664,30-dolphin,0.017339862883090973
3_4.png,3-bear,0.8069203495979309,23-cloud,0.02900405414402485,67-ray,0.023591138422489166,31-elephant,0.017930442467331886,73-shark,0.013620738871395588
